"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Trinidad y Tobago","TTO","Población de 65 años de edad y más, total","SP.POP.65UP.TO","29904","30334","30587","30718","30801","30883","32484","34234","36102","37994","39861","41743","43471","45169","47006","49035","51019","53182","55424","57539","59408","60987","62248","63264","64207","65165","66245","67395","68544","69577","70445","71913","73178","74294","75322","76290","77660","78906","80122","81403","82851","84705","86718","88898","91269","93846","96770","99878","103156","106563","110120","113522","116953","120461","124129","128009","132506","137108",
"Túnez","TUN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","155814","157555","158880","159868","160495","160637","163655","166700","169820","172997","176203","182733","189004","194988","200893","207044","215171","223607","232267","240820","249076","262136","276163","291229","307717","326074","338188","351598","366741","383461","401282","419793","438720","458733","481148","506972","535186","565115","595642","625234","652980","675167","695303","713695","730601","746380","757290","767389","776984","786191","795264","804047","811925","821407","836029","857883","886675","922715",
"Turquía","TUR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","876462","926355","983080","1042644","1099707","1151446","1202778","1249652","1294869","1341870","1392537","1458725","1527746","1599655","1675545","1756280","1826824","1900496","1971292","2030351","2073493","2104839","2122820","2134951","2151558","2178736","2222081","2274509","2335962","2405687","2483779","2579195","2680239","2789739","2911512","3047166","3200277","3363390","3531208","3695785","3852579","3997489","4136673","4271449","4403422","4534423","4666052","4794751","4925678","5064776","5215999","5364925","5523594","5696520","5889614","6106548","6332543","6582747",
"Tuvalu","TUV","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzanía","TZA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","239308","248350","257556","266874","276170","285419","296473","307389","318311","329402","340792","354135","367696","381462","395370","409420","425268","440973","456676","472579","488855","507099","525528","544174","562982","582007","603181","624125","645282","667180","690128","716340","743418","770892","798149","824956","854671","883001","910380","937162","963595","1002280","1040899","1079860","1119952","1161769","1210578","1260865","1312381","1365046","1419181","1469173","1520604","1572727","1624565","1675837","1728783","1781385",
"Uganda","UGA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","176892","182350","187982","193790","199845","206162","214080","222087","230067","237855","245411","253798","261655","269146","276462","283769","293074","302308","311542","320856","330317","341524","352720","364125","375954","388354","403276","418705","434402","450042","465454","482795","498935","514260","529381","544544","563142","581722","599019","613166","623316","636015","645524","653504","662260","673031","689412","707636","726912","746038","764479","785952","806892","827887","849764","873022","900730","929381",
"Ucrania","UKR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3042867","3163051","3274249","3383769","3502253","3634940","3759299","3895935","4044794","4201056","4361683","4526000","4677558","4824169","4978864","5147196","5321767","5514031","5698519","5835801","5906601","5924870","5868777","5784123","5717723","5692816","5735794","5809160","5917043","6060572","6221091","6409756","6633781","6839116","6954029","6971428","6993075","6929921","6835575","6776489","6787191","6916726","7104512","7311006","7451964","7485599","7510065","7455923","7358016","7267987","7206707","7172089","7157212","7156586","7150505","7173492","7274011","7380006",
"Ingreso mediano alto","UMC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","46328333","46917902","47573063","48390611","49110650","49851858","51888891","54004837","56195035","58399077","60574135","63147875","65606222","68021752","70463469","72949872","75861476","78799022","81740429","84542932","87101378","89887662","92450945","94814478","97089050","99427043","102044412","104661605","107340492","110230744","113444554","116906921","120776091","124893880","128958877","132810985","137412846","141489552","145297403","149196583","153366410","158084221","163005502","167974165","172534180","176504924","180331526","183741553","187086835","190814772","195128906","200211944","205588507","211590250","218746351","227365468","237647466","249384018",
"Uruguay","URY","Población de 65 años de edad y más, total","SP.POP.65UP.TO","207161","211178","215004","218733","222463","226288","231645","237038","242213","246755","250470","256096","260448","264278","268614","274011","279715","286624","294053","300953","306752","312581","317419","321638","325855","330455","336923","342990","348982","355235","361885","369804","377974","386176","394052","401423","409868","417795","424824","430499","434625","439876","443279","445563","447645","450120","453921","457925","462086","466300","470596","475417","480209","485084","490102","495331","501032","506589",
"Estados Unidos","USA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","16487378","16899318","17279927","17647285","18022544","18392554","18843624","19297605","19747907","20195151","20668285","21234681","21735104","22211306","22690952","23192142","23755587","24344671","24974247","25637031","26269479","26824613","27342217","27842592","28343724","28868410","29418662","29948213","30468750","30976879","31512637","32043729","32550223","32998803","33374786","33690562","33946497","34178513","34375571","34565009","34763336","35047948","35306397","35568227","35912118","36330941","36893128","37524268","38260391","39116104","40126911","41269561","42567329","43967545","45458919","47001335","48612690","50204174",
"Uzbekistán","UZB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","505363","526997","548050","568543","589280","610931","632397","655772","679259","700065","717254","740608","757234","769133","779377","789603","799824","810625","819790","824051","822307","824568","821648","816372","812372","811703","811968","813173","816992","825930","843252","872565","910263","950303","985380","1014355","1046733","1074236","1096622","1114608","1139432","1170784","1202306","1231216","1253647","1267063","1276992","1281802","1282567","1279645","1288261","1296455","1288017","1285170","1295943","1324419","1379058","1447351",
"San Vicente y las Granadinas","VCT","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3266","3321","3381","3452","3530","3626","3747","3870","4007","4161","4333","4498","4663","4830","4998","5177","5340","5484","5607","5709","5778","5876","5943","5973","5982","5962","6074","6200","6340","6493","6658","6782","6899","7005","7109","7204","7250","7286","7323","7385","7473","7535","7625","7722","7789","7807","7773","7679","7559","7445","7361","7439","7545","7680","7839","8021","8248","8488",
"Venezuela","VEN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","187942","197060","206341","215876","225822","236318","248024","260554","273750","287339","301287","317136","333137","349573","366793","384976","404383","424050","444301","465518","487944","510018","533229","557359","582008","607084","632571","657276","681566","706070","731257","758721","786499","814681","843144","872051","909003","945974","983641","1022760","1063826","1109136","1155846","1204405","1255029","1308015","1361336","1416210","1473188","1532816","1595595","1660816","1728407","1798807","1872352","1949541","2030796","2115057",
"Islas Vírgenes Británicas","VGB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2357","2299","2154","2248","2127","2116","2138","2188","2407","2536","2598","2875","3055","3321","3538","3761","3892","3901","4210","4452","4852","4981","5084","5171","5259","5377","5477","5626","5822","6053","6473","6790","7109","7416","7704","7978","8133","8346","8646","9008","9407","9767","10128","10509","10934","11440","11978","12573","13220","13901","14601","15414","16267","17133","17972","18756","19393","19953",
"Viet Nam","VNM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1542718","1609315","1673404","1737987","1807683","1884975","1977012","2073303","2169562","2258960","2338090","2373128","2391003","2398028","2402270","2408320","2501606","2600936","2703202","2803068","2898092","2992377","3079891","3165256","3255031","3352815","3458634","3570271","3685029","3798077","3907403","4018390","4122006","4224275","4335200","4460636","4595021","4744080","4897363","5037968","5157227","5279302","5368641","5435745","5494023","5549701","5598192","5647469","5697416","5745834","5795225","5853753","5919386","6005687","6132204","6310979","6547956","6830970",
"Vanuatu","VUT","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1574","1626","1669","1716","1765","1806","1937","2080","2231","2390","2559","2634","2709","2786","2869","2952","3067","3178","3289","3388","3490","3661","3828","3996","4167","4342","4508","4679","4861","5057","5268","5393","5525","5645","5763","5877","5976","6049","6100","6137","6184","6289","6422","6579","6753","6939","7299","7724","8228","8780","9328","9621","9907","10235","10634","11104","11586","12138",
"Mundo","WLD","Población de 65 años de edad y más, total","SP.POP.65UP.TO","150749405","154231892","157681124","161260606","164708368","168136041","173613357","179076960","184516924","190076705","195515331","202158420","208543257","214696035","220888090","227041364","234378544","241756405","248997464","255700774","261568336","267696039","272845154","277440764","282146777","287474044","294367159","301656174","309298027","317245260","325519557","334864581","344488002","354188311","363562162","372596115","383143339","392927865","402269244","411724917","421520902","432758972","444160765","455509512","466245570","476149083","486868437","496923329","506922984","517494612","529174942","542502554","556980467","572681762","590008360","609221548","631144216","654567936",
"Samoa","WSM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2178","2305","2453","2601","2732","2833","2941","3038","3123","3200","3288","3407","3506","3595","3670","3750","3884","4011","4128","4227","4313","4455","4577","4674","4767","4866","5127","5417","5722","6015","6278","6461","6619","6769","6932","7097","7313","7505","7654","7751","7812","8000","8177","8357","8534","8708","8859","9003","9155","9309","9461","9619","9774","9935","10118","10336","10658","11012",
"Kosovo","XKX","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep. del","YEM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","176866","178408","179751","180673","180823","180028","183275","185754","187416","188366","188660","192156","195272","198082","200576","202807","208172","213383","218482","223530","228520","235124","241937","248723","255150","261117","268813","275911","282932","290554","299125","325954","356896","391385","428562","467784","477510","485670","492695","499078","505323","516764","527303","537447","547712","558369","572441","586577","601482","618025","636762","661931","688619","715990","742954","769003","797863","825576",
"Sudáfrica","ZAF","Población de 65 años de edad y más, total","SP.POP.65UP.TO","658662","677994","696309","713545","729672","744712","763759","781538","799167","817905","838489","863908","888546","911583","932133","949927","974801","995975","1014188","1030522","1045735","1075065","1102315","1126522","1146537","1162021","1194274","1222378","1247880","1272877","1298897","1348980","1402207","1457893","1514947","1572922","1633590","1690105","1742871","1792626","1840187","1901301","1959176","2014178","2066735","2117393","2183051","2245995","2305947","2362435","2416038","2488906","2560744","2635198","2717188","2809480","2918033","3031236",
"Zambia","ZMB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","76528","79083","81847","84737","87664","90587","94114","97652","101243","104899","108649","113148","117644","122181","126807","131545","136665","141847","147091","152404","157818","163635","169433","175213","180955","186662","192980","198983","204691","210139","215339","221581","227391","232876","238124","243193","250284","257144","263695","269823","275428","283724","291560","298928","305855","312375","321032","329571","337999","346278","354418","364182","373915","383630","393280","402852","413421","423889",
"Zimbabwe","ZWE","Población de 65 años de edad y más, total","SP.POP.65UP.TO","126087","130613","134619","138281","141910","145643","149820","154022","158210","162248","166100","170793","175324","179677","183813","187748","192559","196949","201468","206846","213489","221918","231681","242125","252337","261832","271153","279727","287847","295968","304358","314636","324362","333483","341895","349556","358186","365823","372397","377747","381799","388074","392786","396406","399532","402427","409027","415875","422209","426883","429369","432774","434714","436408","439654","445491","454722","466458",
