"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Senegal","SEN","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5","","","21.4","","","","","","","16.5","","","","12.8","","","","","","12.8","","","","","","",
"Singapur","SGP","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Salomón","SLB","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3","","","","","","","","6.8","","","","",
"Sierra Leona","SLE","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","","","","","","","","","","","","","","23.9","","","","","","","","16.7","","","","","","",
"El Salvador","SLV","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9","","10.3","","","","5.4","5.9","","11.2","8.9","5.1","6","6.2","7.7","4.9","4","2","1.1","1.8","1.7","1.4","1.1","1","0.7","0.6","0.4","0.5","",
"San Marino","SMR","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudán del Sur","SSD","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9","","","","","","","","",
"África al sur del Sahara","SSF","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3","","","27.5","","","27.1","","","26.4","","","25.5","","","21.5","","","19.4","","18.7","17.8","17.2","16.6","","15.8","","",
"Pequeños Estados","SST","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","","","","","","","","","","8.6","","","","","","","",
"Suriname","SUR","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5","","","","","","","","","","","","","","","","","","",
"República Eslovaca","SVK","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","","","0","0.1","0.1","0.2","0.2","0.2","0.3","0.2","0.1","0.2","0.4","0.3","","",
"Eslovenia","SVN","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Suecia","SWE","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.3","0.8","0.2","0.3","0.4","0.3","0.4","0.4","0.3","0.5","0.3","0.3","","",
"Eswatini","SWZ","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","","","","","","17.5","","","","","","","","","16.6","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","",
"República Árabe Siria","SYR","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","",
"Islas Turcas y Caicos","TCA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7","","","","","","","","15.3","","","","","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1","","","","","23.2","","","","19.9","","",
"Tailandia","THA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","2.6","","1.8","","1.1","","0.5","","0.3","","0.2","0.4","0.4","","0.2","","0.1","","0.1","0","0","0","0","0","0","0","0","0","","",
"Tayikistán","TJK","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5","","","","8.2","3.6","","","3.8","","0.9","","","","","","1","","",
"Turkmenistán","TKM","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","","","","","","12.5","","","","","","","6.7","","","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","","","","","","","","0.3","","","","","","","","",
"Asia meridional (BIRF y la AIF)","TSA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad y Tobago","TTO","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.9","","","","","","","","","","","","","","","","","","","","","","","","","",
"Túnez","TUN","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","","","2.4","","","","","2.5","","","","","1","","","","","0.6","","","","","0.4","","","","","","","",
"Turquía","TUR","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","","","0.6","","","","","","","","0.2","0.7","0.3","0.5","0.3","0.2","0.2","0.1","0.1","0","0","0.1","0","0.1","0","",
"Tuvalu","TUV","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","","","",
"Tanzanía","TZA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6","","","","","","","","","46.1","","","","","","","23.3","","","","15.4","","","","","","",
"Uganda","UGA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9","","","25.2","","","","23.8","","","27.6","","","25.8","","","20.6","","","","14.1","","","10.8","","","","13.2","",
"Ucrania","UKR","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.3","","1.4","1.5","","","","","","0.3","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","",
"Ingreso mediano alto","UMC","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","26.5","","","18.4","","","13.7","","","15.2","","","13.1","","","8.9","","","8.9","","","6.8","","","3.7","","","2.8","","2","1.5","1.3","0.7","","0.6","","",
"Uruguay","URY","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.2","","","","","","","","","","","","","","","","","0.1","0.1","0","0","0.1","0","0","0","0","0","0","",
"Estados Unidos","USA","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","0.4","","","","","","","0.4","","","","","0.3","","","0.4","","","0.6","","","0.6","","","","0.9","","","0.9","","","0.9","","","0.9","","","1","",
"Uzbekistán","UZB","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7","","23.1","","18.2","22.1","","","","","","","","","","","","","","",
"San Vicente y las Granadinas","VCT","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela","VEN","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","1","","","","","","0.9","","5.4","","","3","","","4.9","","","7.8","6","","6","10.3","13.1","11.9","13.3","7.1","","","","","","","","","","","",
"Islas Vírgenes Británicas","VGB","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5","","","","","","8.8","","","","10.1","","6.9","","4.9","","3.5","","0.9","","0.5","","0.5","","0.4","",
"Vanuatu","VUT","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","","","","","",
"Mundo","WLD","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","18","","","14.7","","","12.6","","","12.7","","","11.9","","","9.8","","","9.5","","","8.3","","","6.3","","","5.4","","4.7","4.1","3.8","3.4","","3.1","","",
"Samoa","WSM","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","","","","",
"Kosovo","XKX","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","0.6","0.4","","","0.4","0.3","0.1","0.1","0.1","0.2","0.1","0.1","",
"Yemen, Rep. del","YEM","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","","","","","","","1.8","","","","","","","","","4.5","","","",
"Sudáfrica","ZAF","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5","","","12.9","","","","11.7","","","","","8","","","4.8","","4.9","","","","6.2","","","",
"Zambia","ZMB","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7","","27.7","","","15.9","","16.8","","","","17.5","","27.3","","30.1","","","","31.6","","","","","29.5","","",
"Zimbabwe","ZWE","Brecha de pobreza a $1,90 por día (2011 PPA) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","","","","","","",
